Domeniu,Contine_IP,Contile_A_Rond,lungime_URL,adancime_URL,Redirectionare,domeniu_http,URL_scurt,sufix_prefix,dns_inregistrat,trafic_web,varsta_domeniu,valabilitate_domeniu,existenta_iframe,contine_mouseOver,putem_da_clic_dreapta,redirectionare_web,eticheta
owambewww.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pxrnblpajwxjmhjukfkfkrwaww-dot-gle39404049.rj.r.appspot.com,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
eceadae-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
pastelink.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.wbrotherhood.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
owaupgradeservice3.myfreesites.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
campaigndbs.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
yttevwtbwazqqggxcwpglexowd-dot-poised-bot-306515.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
topmarketingnetwork.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bmbhartischool.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
arislm.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
interestingfurniture.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
ukokkei-ramen-ron.net,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
managedevice-secure.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
greenmate.co.in,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.rakuten.co.jp.ipslc8thge3729slpgf1flk1.shop,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
warningshadows.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
panelweb-4cae2.web.app,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mariscoselcamaron.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
lombard11.eu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
intern.unibas-com.ch,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
livraisonexpress.customervalidationprotocol.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hostpoint.ch.gbp-events.com.prunauneau.fr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
prcl44.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.imxprs.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
asiadiscoversolutions.azureedge.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
irequest-beneficiary-removal.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
kutt.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
reduction-ligne.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
d5wxk.csb.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.wellsfargos.aicsolutions.co.za,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bcparepare.beacukai.go.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
skribbl-io.org,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
clarkdd.tk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
golfballsonline.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hdmediahub.club,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
vodafone.billing-incorrect.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
thefoodbox.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
dfhjgfgtfgtf.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
mijnbuitenhuis.nl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
eliotecae-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
xjupr.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mapleaiongroup.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
39.105.75.57,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rb.gy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
balitransithotel.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
share-relations.de,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
hsbc.payee-deny-auth.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
plcvxqwbylomchnydwqduupume-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
archost.net.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hitsem.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
virtual1dattss.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.postaleaccedi.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
creativecombat.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
omesqiwines.de,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
arvnzsmz.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
greatmusica.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
stcmo.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
48e7b704fcc20f9bcdd0aedddfbce14e-dot-solidstar-improts.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
jlaser.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
betasus022.blogspot.com,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
whatsappchat.zyns.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
denuihuongson.com.vn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
8so.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
4lxkd.r.ag.d.sendibm3.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.do,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
gkjx168.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rotimi.pandaform.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ngx273.inmotionhosting.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
drive.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cpanel.telephone-sfr.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
fskpagas.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sqairqessehilunlzweccacaih-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
vevobahisimgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
kinstationery.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
secure.oldschool.com-ty.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
ebikestoreverona.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
theduecfoinv.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
azb3s.cf,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
lyzsobepxcrkqdujpzdrwexjdk-dot-poised-bot-306515.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
78.143.96.35,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
caycos.beispielseite-wmka.de,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
member-mailtech-support.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
app.surveymethods.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.feitoparavoce-digital.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
w3max.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
quintanaevents.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.atefnet.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.gjhanekamp.nl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
privacy-notification-checkiing-page-recovery.my.id,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
securityupdatereview-365online.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
stolizaparketa.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
atmostechnology-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
78.143.96.35,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
smbc-card.shopdealjp.tokyo,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.evernote.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-uotnzsqm.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
onlinesohbet55.xyz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
empoweredskills.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-dfcrlajk.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
acupuncture-easily.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
182.16.30.222,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
zjgsyds.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
slvfshnjonce.wixsite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
vevoobahis.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
railcarpatient.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
the-ly.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
compliance-central.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
nqrwqxtcvhnjeyvmgthrqhaxcq-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
234.50.198.35.bc.googleusercontent.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
webventelbcoin.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
att-loginz.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mclarren.gq,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
lxxivvvtbymtfgdodlgusrgzau-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
juregnvslxzomslj-dot-spow9293.uk.r.appspot.com,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
whatsapp.blazagency.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
dekoro.es,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clearstageconsulting.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
gfzqkmcdwrxdmmvuocknyhiwdo-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
drive.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
facebook-rentals.alaounalarabia.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
email302.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
andersonstrategic.com.au,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
omesqiwines.de,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
myjcb-co-jp.laozhan.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
vevobahsgirisim.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
visione.co.id,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
security-hs-alerts.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
enorma.is,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
secure.oldschool.com-mn.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
artemissbet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
remove-payee-connect.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
cincinnatl-test.ebpages.com,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
kawarthametals.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.impotspublicservice.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
fedner.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
paqes-reconfrms-problems-configurations.ml,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sl.al,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hhjxozxkuechvvuplhcdauwbwh-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
faturadigital.serveftp.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.deregisteranunauthorised-device.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
onedrive.live.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
anjoe.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
wp1.serviceorange912.pkzyp.spectrum.myjino.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
smsenligne.myfreesites.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
7wr4u.csb.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www2.cr.mufg.jp.uberx1.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pubgmobile.com.xxucpubg.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
raddelmotalaka.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mwjwjispzyemmdsbuwppumsuxh-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
creativecombat.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
umpalangkaraya.ac.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mockup.metradigitalmedia.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
groupwhattsap.jkub.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
drive.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hdmediahub.club,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
whatsapp.blazagency.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
kontoopdatering.appleld.dk.opdatering.dspbrand.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xh1u4.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
aruba-iv.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
algoass.co.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.fourwheelforum.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
raketenm-ggbi1.cc,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.lloydbank-support-team.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
rebrand.ly,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
allegro-pl-7e2a33.ingress-daribow.easywp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
live-site.hopto.me,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
onlinepractice.cillbd.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.tecsuport.com.br,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
tfyxjzraztydtcoxsacafuompt-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
igricekonzole.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hsbc.deny-payee-auth.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
nuevalyon.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
communication-500app.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
simple.traceym.repl.co,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
arevcusz.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
adnet8.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
lgjdlvjxqsfjnydqnqxzobmsdt-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
pastelink.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-puwrkykl.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
test.dxbproductions.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
otomoto-konto54875424.eu,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
aujghwnbsqauqheywfzrldwakl-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
mariscoselcamaron.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sbvvhygnbhywmkaseyqlxtrwrz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
kashmir-packages.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ch.net2care.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
archost.net.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pay47-olx.pl,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
account.fido.validation.information.ssl-truechannel.radyotom.com.tr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1drv.ms,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hstaagwjfbslhnzruwefqnbhin-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
bloomb2b.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sunbeltmembers.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
elomo.ro,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
react-ba2roi.stackblitz.io,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
bbfunding-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
netflixloginhelp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sofe-firma.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
secure.runescape.com-vc.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
themarbleshop.sharepoint.com,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
xh140.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
secure-payeeremoval.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
sfhiit.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
href.li,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
kontoopdatering.appleld.dk.opdatering.dspbrand.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
billingo2auth.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
nathconfdirect.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
whatsapp.blazagency.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
regiaocentrorsmg.websicredi.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
professionalindemnityinsurance.com.mt,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
182.16.30.219,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ora-n.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
olx-bezpieczne.pl,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.homs.cl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
appmiseajourconnectfromagenceregionnalconnect.u977365cx7.ha005.t.justns.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
lnkmeup.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
crewscontrolmd-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
www.confirmauthentication.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rplg.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cu94276.tmweb.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
archost.net.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
secure.oldschool.com-ez.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
dhl.schedule-new-delivery.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
easytdauth.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
meroninvestments.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
betasusgirisburasi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
shortenlink.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.hsbc.secure-test-run.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
xhlr4.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
stolizaparketa.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
natwest-removepayee.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.pichincha.fast-page.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
206.189.85.218,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.venixotechnologies.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
betasusgiir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.mail-delivery-info.support,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
rmzengenharia.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.castletrustukonline.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.shrunken.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
oneaim.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
jp-amazon-check.7tr.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mangeralertsupportmailalertconnecthomenbserbvcz.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
messagerie-orange162.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.novacantu.pr.gov.br,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
comtex.club,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
app-1533526563.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
forms.gle,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.unpaid-deliveryfee.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
cutt.ly,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cup0p.app.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
egdvuqvrvzumedwkjxbemvcpwf-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
jcroederchipplug.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
paiement-securise-leboncoin.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
fizikagroup.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.maisonneuve-menuiserie-pornic.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
hitsem.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www2.cr.mufg.jp.skhayashi2.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
secure.runescape.com-vc.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
